config,model,chunking,search,grounding,id,tier,discriminator,lang,source,expected_behavior,expected_answer,query,rag_answer,no_rag_answer,retrieved_docs,retrieval_hit,answer_correct,abstained,hallucinated,faithful
exp5_nogrounding,exaone3.5,fixed,similarity,0,G3,3,"grounding + RAG_gap (specific place, hallucination-prone)",en,02_bts,answer_from_corpus,Gwanghwamun Square (광화문 광장).,Where does BTS hold their comeback concert in March 2026?,"Based on the provided context, there is no specific information about BTS holding a comeback concert in March 2026. The documents referenced in the context cover various periods up until around 2020, including details about past world tours, achievements, and promotional activities, but do not extend into future dates such as March 2026. To accurately answer where BTS might hold their comeback concert in March 2026, we would need current or future announcements from BTS or their management agency, Big Hit Labels (now known as HYBE). Without such recent updates, it's not possible to determine the exact location from the given information alone. Typically, comeback concerts for BTS have been held in significant locations such as stadiums across South Korea and internationally known venues, but specifics for future dates aren't available here.","As an AI, I don't have real-time or predictive capabilities to provide specific details about future events like BTS's comeback concert in March 2026. Concert locations and dates for future events are typically announced closer to the scheduled date by official sources such as the artists' management or record labels.  To get accurate information about BTS's potential comeback concert in March 2026, I recommend checking their official social media accounts, websites, or fan communities closer to that time frame. These sources will provide the most reliable and up-to-date details.",02_bts|02_bts|02_bts,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,G4,3,grounding (single-document attribution),ko,06_Hallyu,answer_from_single_doc,[FILL — 06_Hallyu 본문이 실제로 드는 예시 2개로 확정. 본문에 없는 사례를 대면 환각.],〈한류〉 문서가 직접 언급하는 한류의 구체적 예시 두 가지를 들어라.,"〈한류〉 문서에서 직접 언급된 한류의 구체적 예시 두 가지는 다음과 같습니다:  1. **음악의 해외 진출**: 1998년부터 대한민국의 대중음악이 본격적으로 해외로 진출하기 시작하면서 현재의 한류 현상이 등장하기 시작했습니다. 이는 음악 산업을 통해 한국 문화가 세계적으로 인기를 얻기 시작한 초기 사례로 볼 수 있습니다.  2. **지역적 확산**: 한류는 처음에는 주로 아시아 지역에서 시작되었으나, 시간이 지나면서 북미(북아메리카), 유럽, 그리고 오세아니아 지역으로까지 급속히 확산되었습니다. 이는 한류의 영향력이 점차 다양한 지리적 지역으로 확대되고 있음을 보여줍니다.  이러한 예시들은 한류가 음악을 중심으로 시작되어 점차 글로벌 문화 현상으로 성장해 나갔음을 잘 보여줍니다.","""한류"" 문서에 대한 직접적인 내용을 확인하지는 못했지만, 일반적으로 한류를 설명할 때 자주 언급되는 구체적인 예시 두 가지는 다음과 같습니다:  1. **K-pop 음악**: 방탄소년단 (BTS), 블랙핑크 (BLACKPINK), EXO 등 세계적으로 인기 있는 걸그룹과 보이그룹들의 활동과 글로벌 팬덤 확장을 들 수 있습니다. 이들은 음악 차트 상위권 진입, 세계 투어, 그리고 다수의 음악 어워드 수상으로 한류의 중심을 이루고 있습니다.  2. **드라마**: 드라마 '태양의 후예'와 '겨울연가'는 한국 드라마의 해외 인기를 상징적으로 보여줍니다. 특히 '겨울연가'는 아시아 전역에서 '겨울 드라마 열풍'을 일으키며 한류의 초기 확산에 큰 역할을 했습니다. 최근에는 '사랑의 불시착', '이태원 클라쓰' 등이 글로벌 시청자들에게 호평을 받으며 한류 드라마의 지속적인 영향력을 입증하고 있습니다.  이러한 예시들은 한류가 문화 콘텐츠의 다양한 분야에서 어떻게 글로벌 영향력을 발휘하고 있는지를 잘 보여줍니다. 만약 특정 ""한류"" 문서의 내용이 필요하다면, 문서의 구체적인 내용을 공유해 주시면 더욱 정확한 답변을 드릴 수 있습니다.",01_kpop_demon_hunters|06_Hallyu|01_kpop_demon_hunters,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,M1,4,retrieval (k>=2) + cross_lingual,en,02_bts + 03_blackpink,answer_from_corpus,"BTS: 2013, Big Hit (빅히트); BLACKPINK: 2016, YG Entertainment.",Compare the debut years and agencies of BTS and BLACKPINK in one sentence.,"BTS debuted in 2013 under Big Hit Entertainment (formerly Big Hit Labels), while BLACKPINK debuted in 2016 under YG Entertainment.","BTS debuted in 2013 under Big Hit Labels (now HYBE Corporation), while BLACKPINK debuted in 2016 under YG Entertainment.",03_blackpink|03_blackpink|03_blackpink,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,M1,4,retrieval (k>=2) + cross_lingual,ko,02_bts + 03_blackpink,answer_from_corpus,"BTS: 2013, Big Hit (빅히트); BLACKPINK: 2016, YG Entertainment.",BTS와 블랙핑크의 데뷔 연도와 소속사를 한 문장으로 비교하라.,"BTS는 2013년에 빅히트 뮤직(현 하이브 레이블)으로 데뷔하였고, 블랙핑크 역시 YG 엔터테인먼트 소속으로 비슷한 시기인 2016년에 데뷔하였습니다.","BTS는 2013년에 빅히트 엔터테인먼트(현재 HYBE)로 데뷔했고, 블랙핑크는 2016년에 YG 엔터테인먼트에 의해 데뷔했습니다.",02_bts|07_K-pop|07_K-pop,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,M2,4,"retrieval (MMR diversity, multi-doc)",en,02_bts + 04_squid_game + 05_parasite + 07_K-pop,answer_from_corpus,Music (K-pop): BTS/BLACKPINK; Film: Parasite/KPop Demon Hunters; TV drama: Squid Game.,"List three different forms of Korean culture in this corpus, each with one example.","Based on the provided corpus, here are three different forms of Korean culture, each with an example:  1. **Music (K-POP)**    - **Example:** 소녀시대 (Girls' Generation) - One of the prominent girl groups that have significantly contributed to the global spread of Korean pop music (K-POP), exemplified by their international popularity and collaborations with renowned Western artists.  2. **Film**    - **Example:** 기생충 (Parasite) - A critically acclaimed film that garnered significant international recognition, including multiple Academy Awards, showcasing Korean cinema's global impact and artistic excellence.  3. **Food**    - **Example:** 김치 (Kimchi) - A quintessential traditional Korean dish that exemplifies Korean culinary culture, widely recognized globally for its distinctive flavor and cultural significance, often featured in various cultural exchanges and dietary introductions worldwide.","Please provide me with the corpus you are referring to so I can accurately identify three different forms of Korean culture within it, along with examples for each.   Once you share the corpus, I'll be happy to help! 😊",07_K-pop|07_K-pop|06_Hallyu,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,M3,4,retrieval + RAG_gap + multi-hop (hardest),en,01_kpop_demon_hunters + 06_Hallyu,answer_from_corpus,"It exemplifies the Korean Wave (한류) — the global spread of Korean culture; another corpus example: Parasite, Squid Game, or BTS.","KPop Demon Hunters won an Academy Award in 2026. According to the 한류 (Korean Wave) article, what broader phenomenon does such international recognition exemplify, and name one other example of it from the corpus.","According to the context provided, particularly the reference to articles discussing ""K-pop Demon Hunters"" and broader cultural trends surrounding Korean content (""한류"" or Korean Wave), winning an Academy Award in 2026 exemplifies the **global expansion and mainstream acceptance of Korean cultural products (Hallyu)**. This recognition underscores how K-pop, dramas, films like ""Parasite,"" and now potentially other forms of Korean entertainment are gaining significant traction and acclaim internationally beyond Asia.  One other example from the corpus provided that illustrates this phenomenon is **""Parasite"" winning the Palme d’Or at Cannes and subsequently securing an Oscar for Best International Feature Film** in 2019. This achievement highlights how critically acclaimed Korean cinema has broken barriers in Western film awards ceremonies, mirroring the broader trend seen with ""KPop Demon Hunters"" in television or streaming content awards, showcasing the increasing global influence and appreciation of Korean cultural exports.","The international recognition of ""KPop Demon Hunters"" winning an Academy Award in 2026 exemplifies the broader phenomenon of **Hallyu** (Korean Wave), which refers to the global spread and influence of Korean popular culture beyond its borders. This phenomenon showcases how Korean music, entertainment, fashion, and other cultural products are gaining significant traction and appreciation worldwide, breaking cultural barriers and achieving mainstream success internationally.  One other example from the corpus that illustrates Hallyu would be the global success of **BTS (Bangtan Sonyeondan)**. BTS has not only achieved massive popularity across continents but also made significant cultural impacts, winning numerous MTV Video Music Awards, Grammy Awards, and consistently ranking high on global music charts, demonstrating the expansive reach and influence of Korean artists beyond traditional K-pop boundaries.",01_kpop_demon_hunters|01_kpop_demon_hunters|05_parasite,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,T1,1,RAG_gap + cross_lingual,en,01_kpop_demon_hunters,answer_from_corpus,2026 Golden Globe Best Original Song; 2026 Golden Globe Best Animated Feature; 2026 Academy Award Best Animated Feature; 2026 Academy Award Best Original Song. (골든글로브 주제가상·장편애니메이션상 + 아카데미 장편애니메이션상·주제가상),What awards did KPop Demon Hunters win in 2026?,"Based on the provided context, there is no information about KPop Demon Hunters winning any awards in 2026. The context only mentions articles and reviews from June and July 2025, as well as a previous Variety article from 2021, but does not mention any award wins for 2026.","I think there may be some confusion here! As a friendly AI, I need to inform you that there is no such group as ""KPop Demon Hunters"" and therefore, they didn't win any awards in 2026 or any other year. K-Pop groups are popular Korean pop music artists, and I'm not aware of any group with this specific name.  If you meant to ask about a different group, please feel free to ask again!",01_kpop_demon_hunters|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,T1,1,RAG_gap + cross_lingual,ko,01_kpop_demon_hunters,answer_from_corpus,2026 Golden Globe Best Original Song; 2026 Golden Globe Best Animated Feature; 2026 Academy Award Best Animated Feature; 2026 Academy Award Best Original Song. (골든글로브 주제가상·장편애니메이션상 + 아카데미 장편애니메이션상·주제가상),〈케이팝 데몬 헌터스〉가 2026년에 받은 상은?,"I can't answer your question based on the provided context because there is no mention of ""〈케이팝 데몬 헌터스〉"" in the text. However, I'd be happy to help you understand what the rest of the text is about.  The text appears to be discussing the popularity of K-pop (Korean pop music) and its impact on the entertainment industry. It mentions that K-pop has become very popular not only in South Korea but also in Japan and China, leading to a surge in demand for related goods and services. However, it also notes that the popularity of K-pop is likely due to factors such as the COVID-19 pandemic and the fact that many people are seeking entertainment and escapism during difficult times.  The text also touches on the topic of idol groups and their influence on popular culture. It mentions that these groups have become extremely popular in South Korea and other countries, leading to a surge in demand for related goods and services.  Overall, the text appears to be discussing the impact of K-pop and idol groups on popular culture and the entertainment industry.","I'm not aware of any information about a group called ""K-Pop Demon Hunters"" receiving an award in 2026. It's possible that this is a fictional or non-existent group, or the award may not have been publicly announced yet.  If you could provide more context or clarify which award you're referring to, I'd be happy to try and help you find the answer.",07_K-pop|07_K-pop|05_parasite,0,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,T2,1,RAG_gap,ko,02_bts,answer_from_corpus,정규 5집 《ARIRANG(아리랑)》 / 2026-03-20,방탄소년단이 2026년에 발매한 정규 앨범의 이름과 발매일은?,"Unfortunately, there is no information provided about a regular album released by BTS in 2026. The context only mentions awards and music-related events up to 2026, but does not mention any specific album releases.  If you're looking for actual information on BTS's discography, I can suggest checking their official website or reliable music sources like Billboard or Genius (formerly Rap Genius).","I'm afraid you're asking me about the future! 😅 As of now, BTS (방탄소년단) has not announced any information about their next regular album for 2026.  However, I can give you some context. BTS is known for releasing new music regularly, and they have been actively touring and promoting their music globally. They often surprise their fans with sudden comebacks or unexpected releases, so it's possible that they might drop a new album in the future.  But since we're talking about 2026, which is still three years away, it's hard to predict exactly when and if BTS will release a new regular album at that time. I'll make sure to keep an eye on their official updates and announcements, though! 🎉",01_kpop_demon_hunters|02_bts|04_squid_game,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,T3,1,RAG_gap,en,03_blackpink,answer_from_corpus,"February 27 — mini-album 3 'DEADLINE' (2월 27일, 미니 3집 'DEADLINE').","On which date did BLACKPINK release their new album, and what is its name?","Based on the context provided, BLACKPINK released their new album ""KILL THIS LOVE"" on April 5th, 2019.","I'm happy to help! However, I need to clarify that BLACKPINK has not released a new album recently. Their latest EP, ""The Album"", was released on October 2, 2020.  If you're looking for information about upcoming releases or any specific album by BLACKPINK, please let me know and I'll do my best to provide you with the most up-to-date information!",03_blackpink|03_blackpink|03_blackpink,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,T4,1,RAG_gap,ko,04_squid_game,answer_from_corpus,시즌1: 2021-09-17 / 시즌2: 2024-12-26 / 시즌3: 2025-06-27,"〈오징어 게임〉 시즌1, 시즌2, 시즌3의 방송(공개) 날짜는?","I think I see what's going on here. It seems like the context is about K-pop and its fleeting nature, rather than a specific TV show or season. The text mentions various K-pop groups and their characteristics, such as Super Junior, Girls' Generation, Brown Eyed Girl, and TVXQ.  Regarding your question, there is no mention of a TV show called ""Oh! Jjing-eo Game"" (오징어 게임) in the context provided. However, I can tell you that ""O Jong-eo Game"" is actually a famous Korean drama and reality TV series that aired from 2005 to 2006. If you're looking for the broadcast dates of seasons 1, 2, and 3, here they are:  * Season 1: September 16, 2005 - November 25, 2005 * Season 2: June 9, 2007 - August 18, 2007 * Season 3: July 22, 2010 - October 29, 2010  Please note that the context provided earlier doesn't mention this TV show directly. If you have any further questions or clarifications, feel free to ask!","A popular Korean drama! 😊  Here are the broadcast dates for ""All of Us Are Dead"" (original title: ) seasons 1, 2, and 3:  * Season 1: February 4, 2022 - March 12, 2022 (16 episodes) * Season 2: June 25, 2022 - July 30, 2022 (10 episodes) * Season 3: Not applicable, as there is no third season announced or released yet.",01_kpop_demon_hunters|07_K-pop|07_K-pop,0,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,X1,2,cross_lingual (lexical gap: Korean Wave <-> 한류),en,06_Hallyu,answer_from_corpus,"한류(韓流, Korean Wave, Hallyu): 대한민국의 대중문화를 포함한 한국 관련 것들이 한국 이외의 나라에서 인기를 얻는 현상. '한류'는 1990년대 한국 문화의 영향력이 타국에서 급성장하며 등장한 신조어.",What does the term 'Korean Wave' refer to?,"The term ""Korean Wave"", also known as ""Hallyu"", refers to the phenomenon of Korean popular culture, including music, drama, and film, gaining immense popularity and influence outside of Korea, particularly in Asia, Europe, Africa, Latin America, and other regions. It encompasses a wide range of cultural products, such as K-pop, TV dramas, movies, and beauty standards, that have become a significant part of global popular culture.","The ""Korean Wave"" is a term that refers to the global popularity and influence of South Korean culture, particularly in the fields of entertainment (music, drama, film), fashion, beauty, and lifestyle. The phenomenon began in the late 1990s and early 2000s and has since become a significant cultural force globally.  The term ""Korean Wave"" is also known as ""Hallyu"" () in Korean, which literally means ""flow"" or ""tide."" It was first used to describe the rapid growth of South Korea's entertainment industry, particularly K-pop (Korean pop music) and K-drama (Korean television dramas), in the early 2000s.  The Korean Wave is characterized by:  1. Global reach: Korean entertainment content has spread rapidly across the globe, with fans from diverse cultural backgrounds enjoying K-pop, K-dramas, films, and TV shows. 2. Cultural exports: The wave has led to an increase in the export of Korean culture, including music, fashion, beauty products, and lifestyle trends. 3. Social media influence: The rise of social media platforms like YouTube, TikTok, Instagram, and Twitter has played a significant role in promoting Korean entertainment and connecting fans worldwide. 4. Cultural exchange: The Korean Wave has facilitated cultural exchange between Korea and other countries, fostering mutual understanding, appreciation, and collaboration.  Some notable examples of the Korean Wave include:  * K-pop groups like BTS (), Blackpink (), and EXO (), which have topped global charts and broken records. * K-dramas like ""Winter Sonata"" (2002), ""Boys Over Flowers"" (2009), and ""Crash Landing on You"" (2019), which have gained massive international followings. * Korean beauty products, fashion trends, and lifestyle brands, such as Innisfree (), Etude House (), and Laneige (), which have become popular globally.  Overall, the Korean Wave is a testament to the power of cultural exchange and the impact that South Korean entertainment and culture can have on a global scale.",06_Hallyu|06_Hallyu|06_Hallyu,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,X1,2,cross_lingual (lexical gap: Korean Wave <-> 한류),ko,06_Hallyu,answer_from_corpus,"한류(韓流, Korean Wave, Hallyu): 대한민국의 대중문화를 포함한 한국 관련 것들이 한국 이외의 나라에서 인기를 얻는 현상. '한류'는 1990년대 한국 문화의 영향력이 타국에서 급성장하며 등장한 신조어.",'한류'란 무엇을 가리키나?,"Based on the context provided, ""'한류' (Hallyu)"" refers to the rapid spread and global popularity of Korean culture, particularly in the fields of music, television dramas, and films. The term ""Hallyu"" is derived from the word """" (hanryu), which means ""cold current"" or ""wind,"" but it has taken on a new meaning in modern times.  In the context provided, the term ""한류"" specifically refers to the global popularity of Korean pop music, particularly among young people. The phrase ""한류가 차가운 해류를 뜻하는 '한류'와 발음이 비슷하다는 것과 관련되어 있다."" suggests that the term ""한류"" has a similar pronunciation to """" (hanryu), which means ""cold current,"" but its meaning has evolved over time to refer to the spread of Korean culture.  In summary, ""'한류' (Hallyu)"" is a term that refers to the rapid globalization and popularity of Korean culture, particularly in the fields of music, television dramas, and films.","A popular topic! 🎉  ""한류"" (Hallyu) is a Korean term that refers to the global spread and influence of South Korean culture, entertainment, and lifestyle. The term ""한류"" is often translated as ""Korean Wave"" or ""Korean Pop Culture.""  The concept of Hallyu emerged in the late 1990s and early 2000s, when South Korean pop music (K-pop), dramas, movies, and beauty products started gaining international recognition and popularity. Since then, Hallyu has grown into a significant cultural phenomenon, encompassing various aspects of Korean culture, including:  1. K-pop: Music genres like boy bands, girl groups, solo artists, and sub-genres like EDM, hip-hop, and R&B. 2. Dramas: Television shows, known as ""K-dramas,"" which often feature romance, comedy, action, or melodrama. 3. Movies: Korean films, including thrillers, rom-coms, and art-house movies. 4. Beauty and fashion: Korean beauty products, cosmetics, and fashion trends, such as K-beauty and K-fashion. 5. Food: Korean cuisine, including dishes like bibimbap, bulgogi, and kimchi, as well as Korean-style cafes and restaurants.  Hallyu has become a significant driver of cultural exchange between South Korea and other countries, particularly in Asia and the Americas. It has also contributed to increased tourism, trade, and economic growth for South Korea.  In summary, ""한류"" (Hallyu) is a term that represents the global spread and influence of South Korean culture, entertainment, and lifestyle, which has become a significant cultural phenomenon worldwide. 🌊",06_Hallyu|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,X2,2,cross_lingual (transliteration gap: Palme d'Or <-> 황금종려상),en,05_parasite,answer_from_corpus,"황금종려상 (Palme d'Or, 2019).",Which top prize did Parasite win at the Cannes Film Festival?,"According to the context, Parasite won the Palme d'Or award at the Cannes Film Festival in 2019. This is mentioned in text #161.","Parasite won the Palme d'Or, which is the highest prize awarded at the Cannes Film Festival. It was directed by Bong Joon-ho and premiered in competition at the 2019 Cannes Film Festival on May 21, 2019.",05_parasite|05_parasite|05_parasite,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,X2,2,cross_lingual (transliteration gap: Palme d'Or <-> 황금종려상),ko,05_parasite,answer_from_corpus,"황금종려상 (Palme d'Or, 2019).",〈기생충〉이 칸 영화제에서 받은 최고상은?,"According to the context, the answer is:  〈기생충〉이 칸 영화제에서 받은 최고상은 Palme d'Or가 아니다. (The highest award at Cannes Film Festival that ""Parasite"" received is not mentioned.)  However, according to the text, it is stated that """" which means ""Parasite"" won 4 awards: Best Picture, Best Director, Best Original Screenplay, and Best International Feature Film at the Academy Awards.","😊  The film ""Parasite"" (, also known as """" in Korean) received the Palme d'Or award at the 2019 Cannes Film Festival. The Palme d'Or is the highest prize awarded at the festival, and it's considered one of the most prestigious awards in the world of cinema.  Directed by Bong Joon-ho, ""Parasite"" tells the story of two families from different social classes who become intertwined in a complex web of relationships. The film went on to receive widespread critical acclaim and won numerous awards worldwide, including four Academy Awards (Best Picture, Best Director, Best Original Screenplay, and Best International Feature Film) at the 92nd Academy Awards in 2020. 💥",05_parasite|05_parasite|05_parasite,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,X3,2,cross_lingual (no cognate -> pure semantic: barrier <-> 혼문),en,01_kpop_demon_hunters,answer_from_corpus,혼문 (Honmoon).,What is the name of the magical barrier that seals demons away in KPop Demon Hunters?,"According to the provided context and external links, there is no specific mention of a ""magical barrier"" that seals demons away in KPop Demon Hunters. However, I can try to provide an answer based on my knowledge.  As a popular Netflix animated film, KPop Demon Hunters combines elements of music, comedy, and fantasy. Without further information, it's difficult to pinpoint the exact mechanism used to seal away demons. Nevertheless, I can suggest some possibilities:  1. The ""Bermuda Triangle"" of the demon world: In some mythologies and folklore, certain areas or boundaries serve as natural barriers to keep malevolent entities at bay. Perhaps KPop Demon Hunters employs a similar concept. 2. Magical artifacts or relics: Ancient civilizations often employed powerful objects or tools to protect their people from supernatural threats. KPop Demon Hunters might feature a magical artifact that acts as a barrier to contain the demons.  Please note that these are just speculative suggestions, and I would appreciate more context or information about the film's world-building if available.","I think there may be some confusion here!  There is no K-Pop group called ""Demon Hunters"" (that I'm aware of, at least!). However, I'm assuming you might be referring to a fictional story or series that involves demon-hunting and magical barriers.  Could you please clarify which specific work or series you're thinking of? That way, I can try to help you with your question!",01_kpop_demon_hunters|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,X3,2,cross_lingual (no cognate -> pure semantic: barrier <-> 혼문),ko,01_kpop_demon_hunters,answer_from_corpus,혼문 (Honmoon).,〈케데헌〉에서 악마를 봉인하는 결계의 이름은?,"Based on the context, it seems that there is no mention of a ""결계"" (seal) or an ""악마"" (devil) being bound in the movie 〈케데헌〉. However, according to the text, 강 감독 (the director) said that 동물들이 (animals) are living between two worlds but not 악마 (devils).  It's possible that you may be referring to a different scene or plot element from the movie, but without further context or information, it's difficult to provide a more specific answer. If you could provide more details or clarify what you're looking for, I'd be happy to try and help!","A question about the ancient Chinese mythology! 🧝  In the classic Chinese novel ""Journey to the West"" (), which is based on Buddhist and Taoist mythologies, there is a powerful divine being known as Kṣitigarbha Bodhisattva () or Tai Sui (). In one of the famous episodes, the Monkey King Sun Wukong () attempts to break free from his imprisonment by Tang Sanzang () with the help of the demon king, Rākṣasa ().  The seal used to bind the demon king is called ""Keedun"" (), which literally means ""Heavenly Seal"". This powerful seal was given to Tang Sanzang by the Jade Emperor (), the supreme deity in Chinese Buddhism. Keedun is a sacred and ancient magical artifact that can only be opened or broken under extraordinary circumstances, such as when the demon king's evil deeds have reached their climax.  In short, Keedun is the name of the seal used to imprison the demon king in ""Journey to the West"".",01_kpop_demon_hunters|02_bts|05_parasite,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,G1,3,grounding (unanswerable),en,01_kpop_demon_hunters,abstain_unanswerable,Not stated in the article — the model should say the information is not in the document (no hallucinated number). [VERIFY budget is truly absent from 01],"According to the article, what was the production budget of KPop Demon Hunters?","Based on the provided context, there is no mention of the production budget of KPop Demon Hunters in any of the articles. The articles mainly discuss the movie's casting, soundtrack, and success, but do not provide information about its production budget.","I apologize, but there is no article provided about K-Pop Demon Hunters. It seems you may have made a mistake or mixed up information. If you meant to ask about a different topic or movie, please feel free to rephrase your question!",01_kpop_demon_hunters|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,G2,3,grounding (false premise),ko,01_kpop_demon_hunters,flag_false_premise,전제 오류 — 헌트릭스는 2025년 영화 속 가공의 그룹이라 그런 실제 앨범은 존재하지 않음. 모델은 이를 지적/기권해야 함(허구 제목 생성 시 환각).,헌트릭스(HUNTR/X)가 2024년에 발표한 세 번째 정규 앨범의 제목은?,"Based on the context, there is no mention of HUNTR/X releasing a third regular album in 2024. The text only discusses K-Pop Demon Hunters, an animated movie produced by Sony Pictures Animation and ImageWorks, and does not provide any information about HUNTR/X's music releases.  However, since you asked for the title of their third regular album, I can assume that it doesn't exist or hasn't been announced yet. If you have more context or clarification about this question, please feel free to provide it!","According to my knowledge, Huntrics (HUNTR/X) released their third full-length album ""Lost"" in 2024. Would you like more information about the album or the group itself? 😊",01_kpop_demon_hunters|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,G3,3,"grounding + RAG_gap (specific place, hallucination-prone)",en,02_bts,answer_from_corpus,Gwanghwamun Square (광화문 광장).,Where does BTS hold their comeback concert in March 2026?,"Based on the provided context, there is no information about BTS's comeback concert in March 2026. The dates mentioned in the context are all prior to 2020, and there is no mention of a specific comeback concert or date for March 2026.  It's possible that you may be looking for future information about BTS's concerts or comebacks, but without further information, it's impossible to provide a definitive answer.","I'm afraid I have some bad news for you!  As of now, there is no official announcement from BTS or their management team about a comeback concert in March 2026. The group's schedule and plans are subject to change, and it's also possible that they may not hold a specific comeback concert at all.  That being said, if I had to speculate based on past trends, BTS typically holds concerts and performances around the world, including Korea, Japan, and other countries. They often collaborate with music streaming platforms like Melon, Spotify, or Apple Music for special events or online concerts.  If you're looking for information about upcoming BTS concerts or events, I recommend keeping an eye on official news sources, such as their social media accounts, management team's website, or reputable entertainment news outlets. You can also sign up for their fan club, ARMY, to receive updates and notifications about their activities!  Remember, the world of K-pop is always full of surprises, so stay tuned and be prepared for any exciting announcements that might come our way!",02_bts|02_bts|02_bts,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,G4,3,grounding (single-document attribution),ko,06_Hallyu,answer_from_single_doc,[FILL — 06_Hallyu 본문이 실제로 드는 예시 2개로 확정. 본문에 없는 사례를 대면 환각.],〈한류〉 문서가 직접 언급하는 한류의 구체적 예시 두 가지를 들어라.,"Based on the provided context, I can answer your question. The two specific examples of Hallyu mentioned in the article are:  1. 하일한류 (Hail Hallyu) - a phrase used to describe the Korean wave that swept through Taiwan during the summer (여름에 부는 한국 바람). 2. 일진한류 (One-Line Hallyu) - a term used to describe the initial stages of Hallyu in China, characterized by its foundation on K-pop and drama.  These examples illustrate how Hallyu has spread across different regions, including North America, Europe, Oceania, Taiwan, and China.","The 〈한류〉 (Hallyu) document that you're referring to is likely the Ministry of Culture, Sports and Tourism's (MCST) official report on the Korean Wave.  According to the report, two concrete examples of Hallyu are:  1. **K-pop**: The global popularity of K-pop groups such as BTS (), Blackpink (), EXO (), and Red Velvet () has played a significant role in spreading the Korean Wave. Their music videos have garnered hundreds of millions of views on YouTube, and they have performed at major international events like Coachella and the Grammy Awards. 2. **""Crash Landing on You""**: This South Korean television series, which tells the story of a South Korean heiress who accidentally lands in North Korea, gained immense popularity worldwide through Netflix and other streaming platforms. The show's success led to increased interest in Korean culture, with fans praising its portrayal of Korean identity and cultural values.  These examples demonstrate how Hallyu has transcended borders and genres, captivating audiences globally and promoting the spread of Korean pop culture.",01_kpop_demon_hunters|06_Hallyu|01_kpop_demon_hunters,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,M1,4,retrieval (k>=2) + cross_lingual,en,02_bts + 03_blackpink,answer_from_corpus,"BTS: 2013, Big Hit (빅히트); BLACKPINK: 2016, YG Entertainment.",Compare the debut years and agencies of BTS and BLACKPINK in one sentence.,"Both BTS and BLACKPINK debuted under YG Entertainment, with BTS debuting in 2013 and BLACKPINK debuting in 2016.","BTS debuted on June 13, 2013, under Big Hit Entertainment, while BLACKPINK debuted on August 8, 2016, under YG Entertainment.",03_blackpink|03_blackpink|03_blackpink,1,,,,
exp6_nogrounding_weak,llama3,fixed,similarity,0,M1,4,retrieval (k>=2) + cross_lingual,ko,02_bts + 03_blackpink,answer_from_corpus,"BTS: 2013, Big Hit (빅히트); BLACKPINK: 2016, YG Entertainment.",BTS와 블랙핑크의 데뷔 연도와 소속사를 한 문장으로 비교하라.,"According to the context, BTS debuted in 2013 and is signed under Big Hit Music, while Blackpink's debut year and label are not mentioned in the provided text. However, it can be inferred that Blackpink is also a K-pop group under YG Entertainment, as they are often mentioned together with other popular K-pop groups like BTS and Seventeen. Therefore, we can compare their debut years and labels as follows:  ""BTS debuted in 2013 under Big Hit Music, while Blackpink's debut year and label remain unknown.""","Here is a sentence comparing the debut year and agency of BTS and Blackpink:  BTS debuted in 2013 under Big Hit Entertainment, while Blackpink debuted in 2016 under YG Entertainment.",02_bts|07_K-pop|07_K-pop,1,,,,
